,index,Unnamed: 0,review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,is_restaurant,aspects_sentiment,index,seating,Service,service,food,atmosphere,Food,Atmosphere,outdoor seating,experience,setting,quality food,FOOD,prices,weather,location,SERVICE,environment,services,outdoor setting,food atmosphere,Seating,food quality,scenery,Location,food quality way,family atmosphere,Great Food,Excellent Service,seating area,food quality side,Environment,experiences
1039,53582,1523177,c6U88VPG0KCDD1JpNVtRhw,r206JnpDmCQGZWY5fO3q3g,FdoqtMadj4ybDAL7S-yUBQ,4,0,0,0,"On our way to Santa Barbara we saw that traffic was getting heavy and decided to pull of the freeway to have breakfast. 

Our first time in Summerland and I was charmed by the ""village feeling"" of Summerland, such a breath of fresh air when living in LA. 
No matter how great LA can be, I sometimes just crave silence, small-town-feelilng and  have to get out of the city. 

Summerland Beach Cafe appeared to be quite a popular place, very very charming. 
We ended up on the terrace, shaded by a wonderful big old tree. 
Before we knew we were served a big cup of coffee by a friendly smiling waitress. 

I was not too hungry, but still ordered the Eggs Benedict and before I knew my plate was empty. 
The eggs are very tasty, excellent Hollandaise Sauce and fresh, fresh, fresh.

My husband ordered the Waffle and that was -to me- a seriously big waffle. It came with a choice of fruit, he had the flambeed bananas. 
Delicious and for those with serious sweet teeth an absolute must on the menu. 

If I would live closer I would visit this place regularly and sit with a book or newspaper under the tree while sipping coffee and enjoying breakfast or lunch. 

I can highly recommend to try this out.",2010-06-26 20:50:20.000000000,Summerland Beach Cafe,2294 Lillie Ave,Summerland,CA,93067,34.4219409,-119.6002318,4.0,663,1,"{'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'None', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'OutdoorSeating': 'True', 'Caters': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Restaurants, American (Traditional), Breakfast & Brunch","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",Y,{},1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,94249,2873194,5PIgFWMr-YyDo3zcu8jSlQ,0LjGc6mgfWgAJNlOrxo3Mg,l_slvEnh4v3W8BXF1gYlcQ,5,2,1,1,"I usually work at night so the majority of the time I come here is during the day.  I like to come in and try something new on there extensive menu.  Haven't had a bad meal which is why I continuously come back for lunch.   
This place is a far cry from what it was 3-5 years ago in the sense that the staff has seriously been upgraded. Before I would have to poke my head in to see who was working and either keep walking or come on in.  Now I know I can just walk in no matter who's behind the bar.  
Also make sure to try there breakfast/mimosa deal on weekend mornings. Probably the best deal you can get in town for that combo.  Favorite thing I've tried so far for lunch has been the jalapeño burger. Keep it up guys",2015-06-17 15:43:10.000000000,Baja Sharkeez,525 State St,Santa Barbara,CA,93101,34.4171787,-119.6963836,3.5,655,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForDancing': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'AgesAllowed': ""u'21plus'"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': True, u'dessert': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Mexican, Bars, Tex-Mex, Nightlife, Dance Clubs, Sports Bars, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:30', 'Friday': '11:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-0:0'}",Y,{},1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,82912,2383313,liUv1BKIBeCoNoRBA15CbQ,0o1TrnhMR8TUgZdb4ihteA,z-9_8ot2TnKL9DX4k3MYMQ,1,4,2,3,"I came here on a recommendation from a friend so I decided to check it out while I was in the area. We walked in during lunch time on a Saturday and we were surprised to see an empty restaurant. 

The waitress told us the portions are huge, so we decided to just share one half order of pasta. We went with the grilled chicken & brie capellini. It seemed a little pricey but once it came out, we understood why. The portions are enormous. Even while sharing a half order, we still had leftovers to take home. 

The garlic knots weren't that good. I love garlic knots but they somehow ruined it. I couldn't exactly put my finger on why it wasn't good. It's just, something about it was off. Same with the pasta. I was very disappointed in our whole meal in general. The pasta was overloaded with salt that I had to take several sips of water after each bite. There was also some kind of spice they used that just didn't go well with it at all. The quality of the food was similar to a mess hall.

We were here for an hour and half during peak lunch hours and no one else came into the restaurant. I guess it was cheap considering how much food we got out of the meal, but you get what you pay for.",2013-12-08 09:38:06.000000000,Palazzio,1026 State St,Santa Barbara,CA,93101,34.422294,-119.702545,3.0,345,0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BYOBCorkage': ""'yes_corkage'"", 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HappyHour': 'True'}","Restaurants, Pizza, Italian","{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-23:0'}",Y,{},1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,139915,4168817,Q-9dl_pBF7xZBRJosbK25Q,AwWpVVCcoMdyrejnN9_J0w,EBuSqlpzzyfZZkEgPxVV1Q,1,0,0,0,Small chicken I love Wingstop but this is just funny why you guys even consider selling this like why ? Just get some bigger chicken wings ! The flavor is great and the fries are also great but this is just sad !!,2021-03-21 04:57:23.000000000,Wingstop,"3849 State St, Ste 163",Santa Barbara,CA,93105,34.439291,-119.7491819,3.0,36,1,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Chicken Wings, Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-0:0'}",Y,{},1042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,102582,3014564,RCtrn1v1O99HNpdcOLiwwA,GUKsWQXffifQTRF2_kJUuw,QFh-h_OZ5Io-mBk32HN28A,4,3,2,2,"Ahi Tuna salad was great. Also the turkey bacon avo sandwich was excellent. Their bread is pretty fresh.  The price was a bit high compared to other quick stops in the area, but the fresh ingredients somewhat justify the prices.  They are definitely going for the healthy crowd.  

Such a small thing, but the receipts were cool! They had the amount of calories that were in your order and broke down the complete nutritional value.  Pretty slick. 

I'd come here again for sure.",2009-11-18 22:08:59.000000000,Kyle's Kitchen,791 Chapala St,Santa Barbara,CA,93101,34.4182687,-119.7005116,4.0,638,1,"{'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': None}"", 'RestaurantsTableService': 'False', 'HappyHour': 'True', 'BYOB': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsPriceRange2': '2'}","Cafes, Restaurants, Sandwiches, Chicken Shop, Salad, American (New), Burgers, Breakfast & Brunch","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '10:30-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,{},1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,101281,2992229,Lcs7Rl04RQTEeUP3uqhprw,c7AAg8s5W59yx8WwNxsbeA,GpESl2dXOH8rxs0pAbIyAw,5,1,0,0,"I loooove this place! Me and my boyfriend decided to try it almost a year ago for the first time and loved it. We started making it apart of our schedule and become regulars. We try to go about once a week on the weekends when we dont work. And to top it all off, You cant beat their price for such a delicious breakfast.!",2017-01-21 18:17:30.000000000,Alphie's Restaurant,5725 Hollister Ave,Goleta,CA,93117,34.4354332,-119.8242432,3.5,175,0,"{'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BYOBCorkage': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'beer_and_wine'"", 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': False, 'brunch': None, 'breakfast': True}""}","Restaurants, Burgers, American (Traditional), Breakfast & Brunch, Diners","{'Monday': '0:0-0:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",Y,{},1044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,154301,4445492,9CjGITuoxkn2YceBdSQJ_w,qGDJ0--knJNJEoIblBdexA,ZKi4F9BlA46rLvLyeIE3VA,5,0,0,0,"pos: authentic French ambiance, large portions, great for brunch , gluten-free crepe options (Galettes), fantastic espresso, friendly waitstaff

neg: little seating, so it may be crowded when you visit

tip: they are busiest after 12pm on the weekends, so if you like a peaceful brunch with soft French music-- plan to arrive just as they open

rex: balance sweet & savory with an Omelet Morin (prosciutto, leak, and raclette cheese) + La Crêpe Aux Fruits (seasonal fruits on a sweet crepe). Proportions are huge, so bring a friend~",2018-06-29 05:27:55.000000000,Pacific Crêpes,705 Anacapa St,Santa Barbara,CA,93101,34.4198262944,-119.6972406755,3.5,252,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsReservations': 'True', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'HappyHour': 'False', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Wine Bars, Restaurants, Gluten-Free, French, Bars, Nightlife, Creperies","{'Monday': '10:0-15:0', 'Tuesday': '10:0-15:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '9:0-15:0', 'Sunday': '9:0-15:0'}",Y,{},1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,110848,3218506,R25sNpeoRS7joWxSph-mag,wVhd99Kl7mIxVMQ_8L210g,eikRexw04kC6siBDkFnayQ,5,49,37,45,"Top tier tri-tip. Can't make the drive out to Santa Maria or Firestone Grill in SLO? Stop by Shalhoob's instead.

They're located in the Funk Zone, but very off the beaten path. It's a very interesting mix of single family residences and businesses on this street, with the street itself feeling like a large alleyway. Parking is free for all; basically park anywhere your car will fit and make your own spot, but don't block the driveways.

The patio menu consists of tacos, sandwiches, burgers, salads, and barbecue dishes. Since it was my first time, I had to get their signature tri-tip sandwich. First off, the quality of the meat was phenomenal. Each slice was medium rare and cooked evenly, with a nice pink hue. Combined with pico de gallo, garlic bread, and a dab of barbecue sauce, this sandwich was bursting with flavor. It was served with a side of fries (you can choose salad instead), which were hot and crispy to my liking.

Their Mac N Cheese is awesome, probably one of the best renditions I've tasted so far. It's super creamy and heavenly, and topped with extra bread crumbs on top for good measure. Using Orecchiette pasta was also a unique touch.

They also have a butcher shop on-site with various poultry selections, cuts of beef, sausages, pork items, and wild game (bison, boar, buffalo) to mention a few. Definitely something to look into if you're planning a special dinner and as the holiday season kicks into high gear.",2021-11-04 00:23:38.000000000,Shalhoob's Funk Zone Patio,220 Gray Ave,Santa Barbara,CA,93101,34.4163545,-119.6905232,4.5,367,1,"{'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'None', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'DriveThru': 'False', 'WheelchairAccessible': 'True', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True'}","American (New), Tapas/Small Plates, Event Planning & Services, Venues & Event Spaces, Restaurants, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",Y,{},1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,73266,2144253,tqXxKrT00NyBIz_faTuBGQ,x1HrXS21wQKMl0iTsQk1Sw,_qmFWIAH9ZATeQpXxdm8rg,4,0,0,1,"My boyfriend and I had an amazing time. Our driver was Willard and he knew almost everyone we ran into. He was very knowledgeable on everything we had seen. 

We also booked last minute and they were able to accomadate us. I would definitely do it again just to see what other vineyards they are contracted with. And they pick you up from any hotel in Santa Barbara... We had a great time

I think the only downfall was... They should have an ice chest with cold waters due to it being so hott.. But otherwise, thumbs up!",2014-09-18 21:53:04.000000000,Cloud Climbers Jeep Tours,,Santa Barbara,CA,93101,34.420334,-119.7107494,4.5,149,1,,"Tours, Hotels & Travel, Wine Tours","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",Y,{},1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,220392,6296311,E3n111TZtzwcQDyWZ0ivGQ,ieI5CjXXJwUof5ItqcNjLA,GuzbBFraIq-fbkjfvaTRvg,5,0,0,0,"I'm not a vegetarian, but if I could eat here every day I would be. Highly recommend the smoothie The Sun. It's a balanced and complex mix of ginger, mango, banana, tahini and more. The baclava is also outstanding. Heading back for lunch!",2017-01-02 20:15:23.000000000,Mesa Verde,1919 Cliff Dr,Santa Barbara,CA,93109,34.4013485,-119.7230803,4.5,1796,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'Caters': 'False', 'BikeParking': 'True', 'DogsAllowed': 'True', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}""}","Garage Door Services, Restaurants, Live/Raw Food, Food, Home Services, Mediterranean, Keys & Locksmiths, Burgers, Vegetarian, Juice Bars & Smoothies, Vegan, Salad","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",Y,{},1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
